time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2013-12-16,924.94,714.03,919.88,41325.66,32899151.97,759.92,direct,
2013-12-17,779.96,678.88,759.92,31714.24,22933905.57,714.97,direct,
2013-12-18,716.99,454.86,714.97,110503.1,62529030.46,540.98,direct,
2013-12-19,745.96,522.44,540.98,45761.94,29980041.32,731.95,direct,
2013-12-20,774.39,621.25,731.95,34767.79,24291048.02,649.96,direct,
2013-12-21,690.0,610.0,649.96,14728.3,9550420.56,640.48,direct,
2013-12-22,699.91,614.95,640.48,11630.96,7693603.71,639.49,direct,
2013-12-23,724.92,631.01,639.49,15066.3,10210388.76,713.24,direct,
2013-12-24,729.94,665.98,713.24,10945.64,7647250.76,702.75,direct,
2013-12-25,709.95,673.93,702.75,5343.91,3721814.74,707.25,direct,
2013-12-26,829.63,707.21,707.25,23529.7,18209291.31,801.98,direct,
2013-12-27,836.83,767.87,801.98,13884.58,11073604.45,803.05,direct,
2013-12-28,805.97,715.6,803.05,13341.62,10127883.44,761.99,direct,
2013-12-29,803.95,734.98,761.99,7035.87,5448579.59,784.96,direct,
2013-12-30,818.83,780.96,784.96,10482.78,8411786.62,804.83,direct,
2013-12-31,813.94,776.96,804.83,9167.06,7294004.88,805.94,direct,
2014-01-01,829.93,770.97,805.94,10757.23,8663855.98,815.94,direct,
2014-01-02,886.21,810.47,815.94,12811.63,10826907.96,856.91,direct,
2014-01-03,888.23,839.44,856.91,9709.01,8409629.11,884.26,direct,
2014-01-04,932.16,848.32,884.26,14239.01,12784626.88,924.69,direct,
2014-01-05,1029.86,911.36,924.69,21374.2,20789364.52,1014.74,direct,
2014-01-06,1093.44,964.74,1014.74,23076.53,23622237.65,1012.65,direct,
2014-01-07,1043.98,879.85,1012.65,22665.1,21753921.59,879.9,direct,
2014-01-08,966.9,858.9,879.9,14094.75,12942254.98,938.84,direct,
2014-01-09,964.64,866.55,938.84,14414.95,13202619.46,936.95,direct,
2014-01-10,964.84,905.88,936.95,6351.48,5909107.79,957.76,direct,
2014-01-11,1010.84,935.0,957.76,11181.63,10948175.25,1005.32,direct,
2014-01-12,1022.67,922.07,1005.32,9931.11,9620090.09,939.79,direct,
2014-01-13,949.24,879.94,939.79,10132.38,9220891.88,922.91,direct,
2014-01-14,942.47,904.19,922.91,4311.64,3960633.47,919.28,direct,
2014-01-15,973.09,915.06,919.28,6828.58,6448062.43,941.22,direct,
2014-01-16,955.53,910.5,941.22,5103.29,4720008.07,913.49,direct,
2014-01-17,929.75,867.22,913.49,10312.23,9203107.31,894.16,direct,
2014-01-18,924.74,884.74,894.16,6040.91,5493742.6,905.72,direct,
2014-01-19,958.07,901.88,905.72,7571.24,7071649.38,954.8,direct,
2014-01-20,980.54,925.96,954.8,10406.31,9981282.97,955.95,direct,
2014-01-21,974.25,943.18,955.95,6584.71,6289022.19,962.21,direct,
2014-01-22,973.94,934.95,962.21,4783.86,4503428.34,950.95,direct,
2014-01-23,958.06,936.27,950.95,1973.42,1839615.29,944.16,direct,
2014-01-24,949.52,902.89,944.16,6197.18,5684047.02,916.55,direct,
2014-01-25,978.41,915.86,916.55,8181.23,7797108.54,961.05,direct,
2014-01-26,1038.06,950.66,961.05,13073.84,13054605.53,1007.0,direct,
2014-01-27,1021.45,937.23,1007.0,8327.15,8052715.48,943.54,direct,
2014-01-28,972.61,911.65,943.54,10406.15,9757613.92,932.68,direct,
2014-01-29,950.56,918.86,932.68,5678.19,5254878.58,925.67,direct,
2014-01-30,953.24,909.46,925.67,5425.21,5026461.81,941.39,direct,
2014-01-31,954.71,924.59,941.39,4310.07,4024749.63,938.85,direct,
2014-02-01,969.19,927.8,938.85,4364.51,4118865.67,940.42,direct,
2014-02-02,959.38,934.41,940.42,1583.28,1495327.62,953.31,direct,
2014-02-03,959.58,931.67,953.31,2790.11,2601784.11,931.71,direct,
2014-02-04,949.1,900.76,931.71,4608.88,4250751.67,926.64,direct,
2014-02-05,939.75,890.05,926.64,7558.29,6865987.27,904.52,direct,
2014-02-06,908.77,800.93,904.52,18599.16,15719958.05,828.87,direct,
2014-02-07,833.07,651.73,828.87,49906.75,36412212.3,695.65,direct,
2014-02-08,719.26,632.08,695.65,22876.3,15503790.63,648.78,direct,
2014-02-09,694.12,622.53,648.78,19884.9,13186251.81,659.57,direct,
2014-02-10,700.04,500.04,659.57,40130.05,24334044.2,582.63,direct,
2014-02-11,609.71,550.22,582.63,16725.92,9621820.7,578.96,direct,
2014-02-12,585.12,511.9,578.96,21301.39,11628634.59,531.13,direct,
2014-02-13,549.2,451.33,531.13,28942.07,14394464.14,451.44,direct,
2014-02-14,500.03,302.18,451.44,65819.68,25084223.33,427.68,direct,
2014-02-15,447.94,310.08,427.68,50617.35,18299075.74,371.07,direct,
2014-02-16,540.03,220.37,371.07,86180.34,26267622.78,299.8,direct,
2014-02-17,411.21,263.36,299.8,51439.43,16532226.28,272.28,direct,
2014-02-18,370.12,248.31,272.28,48878.18,14130126.78,293.95,direct,
2014-02-19,308.63,257.24,293.95,31501.97,8618299.81,261.53,direct,
2014-02-20,271.61,109.22,261.53,102183.77,16608347.18,111.92,direct,
2014-02-21,160.15,91.66,111.92,82590.48,10115923.16,111.56,direct,
2014-02-22,290.59,96.72,111.56,72170.05,11838225.02,255.59,direct,
2014-02-23,349.15,220.31,255.59,38549.76,11158706.83,310.17,direct,
2014-02-24,316.88,131.85,310.17,95118.82,17929284.9,174.0,direct,
2014-02-25,174.64,102.33,174.0,30426.23,3993023.8,135.78,direct,
2014-02-26,650.0,522.84,135.78,602.49,383571.24,593.14,direct,
2014-02-27,629.9,580.5,593.14,497.8,322887.36,596.49,direct,
2014-02-28,599.0,570.0,596.49,505.86,321170.16,573.94,direct,
2014-03-01,564.07,262.77,573.94,404.38,250331.34,557.39,direct,
2014-03-02,562.93,541.54,557.39,826.76,469498.62,544.56,direct,
2014-03-03,695.44,545.42,544.56,1263.06,794976.61,662.18,direct,
2014-03-04,686.22,645.16,662.18,1365.98,947328.84,661.85,direct,
2014-03-05,665.97,636.77,661.85,1259.48,855787.67,658.3,direct,
2014-03-06,661.83,636.22,658.3,2067.16,1367401.19,648.26,direct,
2014-03-07,655.2,600.31,648.26,2336.74,1498290.21,616.73,direct,
2014-03-08,625.68,588.58,616.73,2166.01,1335982.88,609.21,direct,
2014-03-09,637.6,598.51,609.21,1950.45,1209993.27,627.05,direct,
2014-03-10,633.68,594.7,627.05,2627.73,1648979.94,612.97,direct,
2014-03-11,619.7,599.92,612.97,2432.39,1520733.14,608.69,direct,
2014-03-12,640.79,608.2,608.69,3194.67,2022394.16,619.43,direct,
2014-03-13,636.13,616.06,619.43,3410.64,2168407.82,625.04,direct,
2014-03-14,631.23,610.61,625.04,4001.32,2514218.73,614.03,direct,
2014-03-15,628.83,609.18,614.03,3461.06,2168732.02,624.03,direct,
2014-03-16,627.28,613.17,624.03,3296.37,2055390.73,619.14,direct,
2014-03-17,622.49,602.74,619.14,3576.51,2227123.89,606.38,direct,
2014-03-18,611.72,585.66,606.38,3654.27,2234320.09,598.93,direct,
2014-03-19,607.08,590.14,598.93,3579.25,2164735.67,594.96,direct,
2014-03-20,598.41,560.35,594.96,4241.08,2471474.64,565.99,direct,
2014-03-21,587.42,540.22,565.99,3822.85,2173864.98,549.6,direct,
2014-03-22,569.96,537.16,549.6,3765.57,2078360.18,564.34,direct,
2014-03-23,564.32,538.63,564.34,4134.15,2286135.32,551.16,direct,
2014-03-24,572.52,531.27,551.16,3668.42,2024402.74,567.56,direct,
2014-03-25,569.66,550.43,567.56,3866.46,2172190.32,562.89,direct,
2014-03-26,575.42,546.26,562.89,3704.69,2087611.57,562.45,direct,
2014-03-27,567.75,460.45,562.45,3782.96,2010894.71,460.45,direct,
2014-03-28,514.95,453.75,460.45,4113.87,2022261.85,482.61,direct,
2014-03-29,494.28,473.78,482.61,4284.5,2087784.21,477.11,direct,
2014-03-30,479.04,424.03,477.11,3860.41,1769770.42,446.92,direct,
2014-03-31,473.43,422.49,446.92,4149.05,1850592.76,444.66,direct,
2014-04-01,487.35,438.03,444.66,3969.98,1845836.41,463.45,direct,
2014-04-02,480.27,409.25,463.45,4382.38,2004152.9,424.37,direct,
2014-04-03,448.74,386.67,424.37,4022.93,1708540.89,436.31,direct,
2014-04-04,456.46,415.51,436.31,2565.03,1127311.11,444.36,direct,
2014-04-05,461.17,439.37,444.36,1158.02,529964.03,456.63,direct,
2014-04-06,472.38,446.3,456.63,3591.85,1644846.68,455.69,direct,
2014-04-07,485.06,447.98,455.69,3954.49,1847982.3,462.38,direct,
2014-04-08,480.69,457.57,462.38,3906.04,1839605.16,466.56,direct,
2014-04-09,479.66,451.07,466.56,3881.54,1809262.89,457.34,direct,
2014-04-10,463.45,384.63,457.34,3647.72,1547153.29,384.63,direct,
2014-04-11,450.4,355.71,384.63,5162.96,2175242.95,435.14,direct,
2014-04-12,469.83,428.02,435.14,5188.34,2293511.2,437.65,direct,
2014-04-13,454.15,409.85,437.65,4972.43,2143146.77,427.6,direct,
2014-04-14,497.83,420.08,427.6,7624.33,3546258.23,478.38,direct,
2014-04-15,526.63,466.43,478.38,7999.66,3945871.12,526.43,direct,
2014-04-16,549.05,496.08,526.43,8059.05,4192651.96,536.95,direct,
2014-04-17,537.03,486.89,536.95,8003.07,4097576.42,502.0,direct,
2014-04-18,512.15,472.0,502.0,8359.97,4112826.37,485.52,direct,
2014-04-19,516.89,473.16,485.52,8375.39,4154929.41,506.02,direct,
2014-04-20,522.22,488.69,506.02,7684.61,3879198.08,498.51,direct,
2014-04-21,524.67,490.66,498.51,7351.96,3688692.95,495.16,direct,
2014-04-22,520.51,483.39,495.16,5681.23,2824567.04,487.91,direct,
2014-04-23,509.96,482.25,487.91,4743.76,2340457.5,487.3,direct,
2014-04-24,507.33,477.22,487.3,4227.98,2075376.08,500.29,direct,
2014-04-25,502.49,438.33,500.29,6445.92,3000226.26,464.49,direct,
2014-04-26,468.68,448.57,464.49,6894.1,3157540.11,457.87,direct,
2014-04-27,461.4,437.39,457.87,6960.48,3154922.76,443.18,direct,
2014-04-28,451.12,420.78,443.18,4543.04,2004954.25,441.92,direct,
2014-04-29,453.78,430.71,441.92,3721.09,1670352.0,446.12,direct,
2014-04-30,452.64,430.89,446.12,4084.26,1831533.23,445.63,direct,
2014-05-01,464.49,444.51,445.63,4198.81,1915772.6,460.13,direct,
2014-05-02,463.38,442.0,460.13,3377.59,1532239.38,453.67,direct,
2014-05-03,454.2,429.09,453.67,2576.42,1143291.68,438.65,direct,
2014-05-04,446.61,428.79,438.65,3373.67,1470650.15,436.05,direct,
2014-05-05,443.86,426.37,436.05,3042.43,1328247.91,430.87,direct,
2014-05-06,434.95,420.23,430.87,4184.68,1809731.58,432.19,direct,
2014-05-07,458.78,423.55,432.19,5031.0,2209759.82,446.55,direct,
2014-05-08,455.5,439.5,446.55,2543.19,1134338.74,441.11,direct,
2014-05-09,455.78,438.5,441.11,2266.91,1013830.03,445.45,direct,
2014-05-10,459.46,441.43,445.45,446.84,210112.72,451.9,direct,
2014-05-11,455.4,429.02,451.9,1890.97,845213.87,433.23,direct,
2014-05-12,441.07,430.19,433.23,1386.7,610287.27,438.21,direct,
2014-05-13,442.27,432.74,438.21,2651.68,1164049.43,433.92,direct,
2014-05-14,444.28,433.88,433.92,2200.61,978031.93,442.63,direct,
2014-05-15,450.03,441.47,442.63,2169.07,989003.27,448.1,direct,
2014-05-16,455.15,441.86,448.1,1758.25,799913.51,453.63,direct,
2014-05-17,455.94,452.23,453.63,1704.83,776390.65,452.79,direct,
2014-05-18,454.0,449.04,452.79,1449.47,653912.75,450.14,direct,
2014-05-19,451.69,441.2,450.14,1351.0,602742.49,443.9,direct,
2014-05-20,486.23,437.25,443.9,1899.12,883359.54,484.57,direct,
2014-05-21,495.21,481.73,484.57,1394.82,689104.32,488.84,direct,
2014-05-22,519.25,485.55,488.84,3124.47,1589075.16,515.36,direct,
2014-05-23,540.88,515.18,515.36,2763.64,1457339.18,518.09,direct,
2014-05-24,526.65,510.42,518.09,2857.47,1492790.86,520.46,direct,
2014-05-25,575.19,520.53,520.46,1873.75,1037758.33,570.44,direct,
2014-05-26,586.41,564.65,570.44,2958.74,1712997.86,582.01,direct,
2014-05-27,586.22,555.28,582.01,3353.12,1947436.25,570.1,direct,
2014-05-28,581.81,562.56,570.1,3569.69,2054559.38,570.84,direct,
2014-05-29,573.83,557.7,570.84,3734.36,2121556.72,564.42,direct,
2014-05-30,613.26,564.02,564.42,6205.87,3688564.78,612.35,direct,
2014-05-31,629.04,604.73,612.35,4409.91,2738340.83,627.91,direct,
2014-06-01,674.98,621.95,627.91,3552.12,2322782.86,649.79,direct,
2014-06-02,662.63,625.46,649.79,4134.25,2650871.52,655.49,direct,
2014-06-03,676.47,631.42,655.49,4360.3,2883100.21,669.43,direct,
2014-06-04,669.78,602.1,669.43,5597.3,3601867.65,638.93,direct,
2014-06-05,665.39,635.59,638.93,2761.43,1825395.47,660.18,direct,
2014-06-06,663.84,647.12,660.18,6035.98,3978265.23,650.41,direct,
2014-06-07,659.77,641.02,650.41,1968.61,1298892.32,651.67,direct,
2014-06-08,658.88,648.67,651.67,3313.68,2167689.11,651.05,direct,
2014-06-09,652.12,639.08,651.05,3258.34,2126014.84,644.35,direct,
2014-06-10,661.44,641.68,644.35,3558.54,2340867.13,655.62,direct,
2014-06-11,663.04,642.28,655.62,3800.84,2491455.0,642.95,direct,
2014-06-12,643.8,591.12,642.95,4586.48,2928622.01,597.13,direct,
2014-06-13,619.14,594.87,597.13,7545.7,4612164.04,610.35,direct,
2014-06-14,613.77,563.68,610.35,4999.15,2985483.68,583.42,direct,
2014-06-15,587.83,560.85,583.42,3942.88,2272289.86,582.29,direct,
2014-06-16,606.14,580.45,582.29,3991.36,2403694.57,599.08,direct,
2014-06-17,608.43,594.86,599.08,2999.39,1820590.33,605.09,direct,
2014-06-18,614.4,603.61,605.09,3312.07,2037434.53,606.21,direct,
2014-06-19,612.58,598.67,606.21,5601.33,3433287.5,600.17,direct,
2014-06-20,602.05,587.1,600.17,2153.94,1312852.79,590.75,direct,
2014-06-21,599.21,584.82,590.75,2282.89,1373722.22,597.04,direct,
2014-06-22,610.08,591.99,597.04,2036.79,1240859.44,603.62,direct,
2014-06-23,604.65,582.86,603.62,2652.78,1594834.62,591.17,direct,
2014-06-24,595.65,585.41,591.17,3077.48,1840620.26,588.77,direct,
2014-06-25,589.56,566.88,588.77,3090.79,1797681.03,568.45,direct,
2014-06-26,582.71,565.85,568.45,4147.81,2401035.72,582.7,direct,
2014-06-27,603.94,580.14,582.7,3388.65,2015064.28,602.23,direct,
2014-06-28,608.76,593.97,602.23,2938.93,1778752.3,597.56,direct,
2014-06-29,604.28,593.19,597.56,2892.18,1736172.85,601.06,direct,
2014-06-30,637.28,596.55,601.06,3832.86,2394861.38,635.14,direct,
2014-07-01,652.54,634.09,635.14,4106.32,2675353.96,643.19,direct,
2014-07-02,652.1,604.58,643.19,4784.21,3099761.96,645.72,direct,
2014-07-03,646.4,633.58,645.72,4010.26,2580980.48,638.03,direct,
2014-07-04,642.22,623.04,638.03,3601.75,2291612.17,623.96,direct,
2014-07-05,627.8,619.69,623.96,3247.38,2034965.63,622.96,direct,
2014-07-06,629.44,622.65,622.96,2700.79,1698242.23,626.65,direct,
2014-07-07,627.93,607.32,626.65,2529.86,1590944.74,613.6,direct,
2014-07-08,619.65,609.35,613.6,3206.28,2004899.12,615.32,direct,
2014-07-09,623.82,610.53,615.32,3066.24,1920482.89,623.0,direct,
2014-07-10,624.95,611.66,623.0,3604.7,2253171.2,618.39,direct,
2014-07-11,633.62,616.11,618.39,3124.17,1969199.34,632.9,direct,
2014-07-12,638.59,625.9,632.9,3433.0,2179286.05,635.9,direct,
2014-07-13,638.64,627.54,635.9,1703.49,1082830.37,628.03,direct,
2014-07-14,628.99,616.06,628.03,2553.73,1601572.72,618.32,direct,
2014-07-15,624.42,617.3,618.32,3693.18,2310446.24,619.6,direct,
2014-07-16,622.36,614.15,619.6,2997.32,1873008.17,614.8,direct,
2014-07-17,632.55,610.01,614.8,2922.04,1833775.87,626.58,direct,
2014-07-18,630.15,617.92,626.58,3344.66,2109225.77,627.47,direct,
2014-07-19,634.14,625.14,627.47,3961.13,2505181.18,627.04,direct,
2014-07-20,627.93,619.96,627.04,2302.87,1442853.55,620.98,direct,
2014-07-21,625.93,615.02,620.98,2534.07,1596614.67,625.13,direct,
2014-07-22,628.81,620.0,625.13,3277.44,2068876.01,622.53,direct,
2014-07-23,624.99,621.0,622.53,2170.81,1372935.87,621.69,direct,
2014-07-24,621.96,599.38,621.69,4740.92,2896094.23,601.87,direct,
2014-07-25,609.06,597.4,601.87,5919.22,3592179.37,600.5,direct,
2014-07-26,602.98,593.25,600.5,3478.73,2095634.61,596.0,direct,
2014-07-27,601.49,593.69,596.0,3530.72,2118021.68,595.03,direct,
2014-07-28,597.49,578.14,595.03,2331.14,1391966.02,587.93,direct,
2014-07-29,591.28,579.53,587.93,6719.13,3962906.1,585.77,direct,
2014-07-30,586.13,564.18,585.77,4103.24,2397473.33,564.64,direct,
2014-07-31,593.73,564.01,564.64,3523.28,2057947.94,589.52,direct,
2014-08-01,603.99,586.43,589.52,8925.21,5356663.39,598.78,direct,
2014-08-02,598.91,587.42,598.78,2122.58,1278807.32,591.72,direct,
2014-08-03,592.06,580.62,591.72,1263.34,752201.76,588.94,direct,
2014-08-04,595.09,586.49,588.94,3415.53,2047890.49,592.77,direct,
2014-08-05,594.25,585.44,592.77,4085.09,2429310.9,588.76,direct,
2014-08-06,593.79,587.2,588.76,3009.97,1785940.76,589.77,direct,
2014-08-07,595.08,587.92,589.77,2504.42,1485017.95,592.8,direct,
2014-08-08,608.2,592.08,592.8,3105.95,1873039.39,595.85,direct,
2014-08-09,595.56,587.41,595.85,1418.03,843722.69,589.52,direct,
2014-08-10,596.64,588.06,589.52,1337.97,796584.42,592.06,direct,
2014-08-11,593.62,571.72,592.06,2569.39,1512262.72,575.89,direct,
2014-08-12,578.29,561.98,575.89,3325.01,1894843.87,567.66,direct,
2014-08-13,573.51,523.15,567.66,4818.58,2659458.34,542.1,direct,
2014-08-14,544.94,495.94,542.1,10880.44,5608470.79,504.8,direct,
2014-08-15,515.24,483.21,504.8,4767.38,2407799.63,496.45,direct,
2014-08-16,524.25,483.24,496.45,3870.22,1956441.61,522.01,direct,
2014-08-17,524.71,478.22,522.01,3143.96,1584568.58,485.5,direct,
2014-08-18,493.26,449.95,485.5,6378.17,2991012.04,462.18,direct,
2014-08-19,487.05,455.8,462.18,5120.41,2458098.82,485.12,direct,
2014-08-20,521.84,468.51,485.12,5886.41,2965577.49,516.78,direct,
2014-08-21,537.17,511.36,516.78,5645.78,2974478.96,517.94,direct,
2014-08-22,524.44,500.57,517.94,6026.98,3116862.95,516.1,direct,
2014-08-23,516.82,493.98,516.1,3130.85,1596652.49,497.68,direct,
2014-08-24,514.82,496.81,497.68,2533.3,1294320.61,509.71,direct,
2014-08-25,511.33,499.71,509.71,2737.95,1409621.07,502.93,direct,
2014-08-26,516.04,501.81,502.93,3530.19,1831000.54,512.56,direct,
2014-08-27,527.37,512.66,512.56,3785.72,1982424.62,515.23,direct,
2014-08-28,521.59,503.34,515.23,4465.72,2307082.42,510.75,direct,
2014-08-29,515.18,506.69,510.75,3641.78,1876846.6,512.56,direct,
2014-08-30,512.91,503.12,512.56,2631.22,1337420.67,505.96,direct,
2014-08-31,508.34,478.31,505.96,6094.87,2982601.77,481.78,direct,
2014-09-01,487.47,471.78,481.78,6785.79,3261178.74,477.19,direct,
2014-09-02,486.99,470.54,477.19,6751.24,3291738.72,478.94,direct,
2014-09-03,487.29,476.82,478.94,6140.33,3018772.64,480.04,direct,
2014-09-04,498.47,476.26,480.04,8807.05,4345165.83,490.99,direct,
2014-09-05,495.02,483.07,490.99,6038.09,3013185.15,483.65,direct,
2014-09-06,491.38,480.79,483.65,3791.0,1883095.02,484.47,direct,
2014-09-07,490.72,478.49,484.47,3562.92,1755360.28,485.75,direct,
2014-09-08,487.02,469.5,485.75,8140.06,3948928.43,475.69,direct,
2014-09-09,478.6,467.52,475.69,7289.11,3529051.35,474.9,direct,
2014-09-10,491.04,471.57,474.9,8292.88,4058785.18,479.7,direct,
2014-09-11,488.92,474.57,479.7,6289.68,3086920.26,478.49,direct,
2014-09-12,479.71,471.14,478.49,5145.48,2514548.2,477.73,direct,
2014-09-13,480.64,474.64,477.73,5274.65,2569793.0,478.17,direct,
2014-09-14,480.33,471.96,478.17,4205.73,2031789.95,477.74,direct,
2014-09-15,479.28,473.7,477.74,5629.86,2753462.23,477.71,direct,
2014-09-16,478.81,463.95,477.71,6522.37,3139554.53,466.75,direct,
2014-09-17,469.39,458.27,466.75,7504.98,3522262.8,461.09,direct,
2014-09-18,462.26,408.77,461.09,8924.54,3946908.07,424.26,direct,
2014-09-19,429.17,386.1,424.26,14968.82,6062707.6,397.67,direct,
2014-09-20,427.69,387.5,397.67,14289.35,5919676.64,411.53,direct,
2014-09-21,415.07,394.52,411.53,10421.33,4229727.1,401.62,direct,
2014-09-22,410.75,398.6,401.62,13514.58,5531782.04,404.09,direct,
2014-09-23,445.51,394.75,404.09,17940.15,7490861.6,436.86,direct,
2014-09-24,439.19,422.1,436.86,21365.64,9217984.23,423.77,direct,
2014-09-25,427.55,409.56,423.77,14627.1,6143388.92,412.29,direct,
2014-09-26,416.42,399.7,412.29,12115.07,4966479.77,404.46,direct,
2014-09-27,407.07,394.69,404.46,9735.27,3950428.02,399.02,direct,
2014-09-28,402.27,374.12,399.02,13937.15,5453338.71,379.08,direct,
2014-09-29,389.26,372.63,379.08,20684.56,7924759.6,376.77,direct,
2014-09-30,395.18,374.73,376.77,16921.07,6520432.39,388.17,direct,
2014-10-01,395.13,381.11,388.17,17730.98,6892843.77,382.84,direct,
2014-10-02,385.59,371.2,382.84,14300.82,5471103.72,375.14,direct,
2014-10-03,378.22,362.81,375.14,16807.97,6278574.04,363.45,direct,
2014-10-04,369.88,327.1,363.45,23035.97,8050734.62,335.32,direct,
2014-10-05,344.25,294.92,335.32,29851.16,9512572.11,322.86,direct,
2014-10-06,347.94,303.05,322.86,41171.56,13642089.7,331.55,direct,
2014-10-07,345.51,321.74,331.55,30173.83,10076018.49,331.65,direct,
2014-10-08,351.64,325.43,331.65,21769.57,7413499.73,350.87,direct,
2014-10-09,384.61,347.57,350.87,35591.34,13020038.29,360.91,direct,
2014-10-10,378.13,353.32,360.91,28410.42,10394856.2,361.71,direct,
2014-10-11,370.15,350.49,361.71,13926.45,5049013.74,361.22,direct,
2014-10-12,374.57,352.25,361.22,11227.53,4077867.05,373.17,direct,
2014-10-13,391.22,366.04,373.17,23576.02,8935310.47,387.32,direct,
2014-10-14,407.74,385.72,387.32,28866.7,11549913.84,397.1,direct,
2014-10-15,397.87,388.23,397.1,22484.5,8867207.18,393.17,direct,
2014-10-16,398.84,371.56,393.17,20785.9,7999668.99,379.77,direct,
2014-10-17,384.76,372.42,379.77,16567.87,6324477.58,380.48,direct,
2014-10-18,395.71,373.58,380.48,9445.79,3657801.17,390.88,direct,
2014-10-19,394.49,383.92,390.88,5325.52,2088508.52,387.28,direct,
2014-10-20,387.77,378.42,387.28,10555.47,4075710.38,380.39,direct,
2014-10-21,388.24,377.42,380.39,9662.14,3745779.18,382.35,direct,
2014-10-22,383.69,376.97,382.35,10531.04,4064736.42,378.93,direct,
2014-10-23,381.08,353.48,378.93,19121.88,6999640.64,355.78,direct,
2014-10-24,360.87,351.41,355.78,20034.01,7185001.61,355.1,direct,
2014-10-25,356.57,341.53,355.1,14042.93,4929757.95,346.72,direct,
2014-10-26,356.8,344.19,346.72,11577.83,4076756.1,348.67,direct,
2014-10-27,356.35,344.93,348.67,10603.46,3777108.32,350.09,direct,
2014-10-28,355.72,348.27,350.09,9430.8,3372185.13,351.06,direct,
2014-10-29,352.83,334.72,351.06,12263.9,4259966.32,335.12,direct,
2014-10-30,350.38,333.44,335.12,16120.98,5522262.77,344.86,direct,
2014-10-31,347.97,336.08,344.86,14003.95,4814121.89,337.87,direct,
2014-11-01,339.0,320.74,337.87,13774.48,4540440.63,325.43,direct,
2014-11-02,329.76,319.81,325.43,11896.65,3878749.8,322.55,direct,
2014-11-03,332.85,321.67,322.55,13433.34,4435458.55,324.24,direct,
2014-11-04,328.75,320.11,324.24,15115.03,4955240.5,327.96,direct,
2014-11-05,341.98,326.52,327.96,15838.15,5342189.88,338.01,direct,
2014-11-06,351.14,335.74,338.01,15649.72,5388972.33,347.67,direct,
2014-11-07,351.61,340.18,347.67,15017.27,5215262.11,341.87,direct,
2014-11-08,346.29,339.8,341.87,8188.25,2834855.25,343.54,direct,
2014-11-09,362.21,341.78,343.54,12627.93,4466556.5,362.04,direct,
2014-11-10,374.67,356.6,362.04,22804.61,8387025.99,367.15,direct,
2014-11-11,370.99,361.87,367.15,15790.68,5817809.67,365.42,direct,
2014-11-12,442.73,365.81,365.42,38528.79,15737081.16,432.03,direct,
2014-11-13,480.45,390.88,432.03,58200.73,25304725.28,428.72,direct,
2014-11-14,430.18,381.99,428.72,35731.03,14250930.93,396.53,direct,
2014-11-15,407.32,367.97,396.53,13328.33,5185270.16,374.86,direct,
2014-11-16,390.36,370.54,374.86,14350.82,5497204.23,385.61,direct,
2014-11-17,412.33,378.32,385.61,27600.89,10942934.49,384.69,direct,
2014-11-18,394.94,371.95,384.69,27093.72,10404772.69,379.16,direct,
2014-11-19,389.29,374.26,379.16,19867.47,7592152.68,381.43,direct,
2014-11-20,383.03,355.11,381.43,21984.22,8084810.79,357.3,direct,
2014-11-21,358.73,343.8,357.3,23467.39,8291129.59,351.77,direct,
2014-11-22,364.21,350.51,351.77,12943.87,4632290.66,352.01,direct,
2014-11-23,370.59,352.64,352.01,12413.55,4504560.45,365.85,direct,
2014-11-24,388.72,361.92,365.85,24564.84,9244691.04,378.85,direct,
2014-11-25,395.73,370.64,378.85,45317.22,17405251.28,376.43,direct,
2014-11-26,378.27,363.99,376.43,23979.74,8916241.87,365.35,direct,
2014-11-27,374.43,364.81,365.35,13849.29,5144146.32,368.83,direct,
2014-11-28,383.25,358.37,368.83,43015.35,16118258.33,377.59,direct,
2014-11-29,389.3,372.21,377.59,83451.95,31983637.28,376.28,direct,
2014-11-30,381.06,372.57,376.28,11289.41,4269105.57,374.93,direct,
2014-12-01,383.58,373.02,374.93,19673.15,7481865.14,378.61,direct,
2014-12-02,384.87,375.37,378.61,25285.47,9664274.24,380.64,direct,
2014-12-03,384.67,373.64,380.64,23504.51,8950322.28,376.96,direct,
2014-12-04,380.43,366.24,376.96,25331.17,9521316.14,369.84,direct,
2014-12-05,379.7,366.39,369.84,29989.83,11251853.9,377.63,direct,
2014-12-06,380.33,372.04,377.63,11072.87,4181319.51,376.26,direct,
2014-12-07,377.88,372.46,376.26,8811.71,3334332.18,376.47,direct,
2014-12-08,377.36,364.6,376.47,22917.66,8506201.99,364.95,direct,
2014-12-09,365.35,343.82,364.95,43827.16,15529628.16,352.19,direct,
2014-12-10,354.07,345.09,352.19,27133.46,9535221.36,347.94,direct,
2014-12-11,367.13,337.8,347.94,51080.97,18063629.15,347.68,direct,
2014-12-12,356.43,346.0,347.68,26850.92,9490205.28,353.4,direct,
2014-12-13,353.1,343.81,353.4,19542.41,6837218.94,348.24,direct,
2014-12-14,351.59,344.61,348.24,12342.41,4328238.86,349.35,direct,
2014-12-15,351.22,343.56,349.35,22160.68,7746836.16,345.37,direct,
2014-12-16,346.45,328.88,345.37,38589.75,13001054.77,330.22,direct,
2014-12-17,335.67,314.31,330.22,61338.52,19834674.23,320.02,direct,
